site,species,rt_minutes,run_n_peaks,rt_rank_frac,gap_prev_minutes,peaks_within_0p1min,peaks_within_1min,run_rt_span,match1_quality
BlueOak,quercusdoug,8.7989999999999995,20,0.425000,2.887000,0,0,48.255000,83
BlueOak,quercusdoug,10.108000000000001,20,0.475000,1.309000,0,0,48.255000,86
BlueOak,quercusdoug,29.629000000000001,20,0.525000,19.521000,0,0,48.255000,64
BlueOak,quercusdoug,35.536000000000001,20,0.575000,5.907000,0,0,48.255000,72
BlueOak,quercusdoug,46.226999999999997,20,0.625000,10.691000,0,1,48.255000,95
BlueOak,quercusdoug,46.905000000000001,20,0.675000,0.678000,0,2,48.255000,90
BlueOak,quercusdoug,47.311,20,0.725000,0.406000,0,1,48.255000,97
BlueOak,quercusdoug,48.819000000000003,20,0.775000,1.508000,0,2,48.255000,99
BlueOak,quercusdoug,48.994,20,0.825000,0.175000,0,2,48.255000,38
BlueOak,quercusdoug,49.813000000000002,20,0.875000,0.819000,0,4,48.255000,98
BlueOak,quercusdoug,50.228000000000002,20,0.925000,0.415000,0,2,48.255000,96
BlueOak,quercusdoug,50.331000000000003,20,0.975000,0.103000,0,2,48.255000,91
BlueOak,quercusvel,2.0739999999999998,8,0.062500,2.074000,0,0,47.184000,90
BlueOak,quercusvel,3.2450000000000001,8,0.187500,1.171000,0,1,47.184000,90
BlueOak,quercusvel,3.742,8,0.312500,0.497000,0,1,47.184000,83
BlueOak,quercusvel,4.7949999999999999,8,0.437500,1.053000,0,0,47.184000,90
BlueOak,quercusvel,5.9880000000000004,8,0.562500,1.193000,0,0,47.184000,90
BlueOak,quercusvel,18.827999999999999,8,0.687500,12.840000,0,0,47.184000,90
BlueOak,quercusvel,29.545000000000002,8,0.812500,10.717000,0,0,47.184000,59
BlueOak,quercusvel,49.258000000000003,8,0.937500,19.713000,0,0,47.184000,50
BlueOak,umbellcal,1.6990000000000001,26,0.019231,1.699000,0,2,47.093000,9
BlueOak,umbellcal,2.0219999999999998,26,0.057692,0.323000,1,3,47.093000,43
BlueOak,umbellcal,2.0569999999999999,26,0.096154,0.035000,1,3,47.093000,90
BlueOak,umbellcal,2.9910000000000001,26,0.134615,0.934000,0,3,47.093000,91
BlueOak,umbellcal,3.7149999999999999,26,0.173077,0.724000,0,1,47.093000,83
BlueOak,umbellcal,4.7930000000000001,26,0.211538,1.078000,0,0,47.093000,90
BlueOak,umbellcal,10.186999999999999,26,0.250000,5.394000,0,0,47.093000,83
BlueOak,umbellcal,20.94,26,0.288462,10.753000,0,2,47.093000,94
BlueOak,umbellcal,21.66,26,0.326923,0.720000,0,2,47.093000,91
BlueOak,umbellcal,21.808,26,0.365385,0.148000,0,2,47.093000,78
BlueOak,umbellcal,24.815999999999999,26,0.403846,3.008000,0,0,47.093000,90
BlueOak,umbellcal,27.605,26,0.442308,2.789000,0,0,47.093000,91
BlueOak,umbellcal,28.625,26,0.480769,1.020000,0,1,47.093000,93
BlueOak,umbellcal,28.931999999999999,26,0.519231,0.307000,0,1,47.093000,60
BlueOak,umbellcal,32.110999999999997,26,0.557692,3.179000,0,0,47.093000,53
BlueOak,umbellcal,35.162999999999997,26,0.596154,3.052000,0,1,47.093000,96
BlueOak,umbellcal,35.527000000000001,26,0.634615,0.364000,0,1,47.093000,80
BlueOak,umbellcal,43.689,26,0.673077,8.162000,0,1,47.093000,64
BlueOak,umbellcal,44.195999999999998,26,0.711538,0.507000,0,1,47.093000,83
BlueOak,umbellcal,46.238,26,0.750000,2.042000,0,3,47.093000,72
BlueOak,umbellcal,47.139000000000003,26,0.788462,0.901000,2,3,47.093000,78
BlueOak,umbellcal,47.177,26,0.826923,0.038000,2,3,47.093000,64
BlueOak,umbellcal,47.225000000000001,26,0.865385,0.048000,2,3,47.093000,95
BlueOak,umbellcal,48.261000000000003,26,0.903846,1.036000,1,2,47.093000,50
BlueOak,umbellcal,48.322000000000003,26,0.942308,0.061000,1,2,47.093000,78
BlueOak,umbellcal,48.792000000000002,26,0.980769,0.470000,0,2,47.093000,89
BlueOak,umbellcal,2.0569999999999999,8,0.062500,2.057000,0,3,48.398000,90
BlueOak,umbellcal,2.2069999999999999,8,0.187500,0.150000,0,3,48.398000,9
BlueOak,umbellcal,2.8239999999999998,8,0.312500,0.617000,0,4,48.398000,35
BlueOak,umbellcal,2.988,8,0.437500,0.164000,0,4,48.398000,91
BlueOak,umbellcal,3.74,8,0.562500,0.752000,0,2,48.398000,83
BlueOak,umbellcal,4.7930000000000001,8,0.687500,1.053000,0,0,48.398000,90
BlueOak,umbellcal,49.332999999999998,8,0.812500,44.540000,0,0,48.398000,55
BlueOak,umbellcal,50.454999999999998,8,0.937500,1.122000,0,0,48.398000,25
BlueOak,umbellcal,2.0590000000000002,14,0.035714,2.059000,0,2,47.266000,90
BlueOak,umbellcal,2.2090000000000001,14,0.107143,0.150000,0,3,47.266000,9
BlueOak,umbellcal,2.99,14,0.178571,0.781000,0,4,47.266000,87
BlueOak,umbellcal,3.1389999999999998,14,0.250000,0.149000,0,3,47.266000,9
BlueOak,umbellcal,3.73,14,0.321429,0.591000,0,2,47.266000,93
BlueOak,umbellcal,4.7939999999999996,14,0.392857,1.064000,0,0,47.266000,90
BlueOak,umbellcal,20.939,14,0.464286,16.145000,0,0,47.266000,93
BlueOak,umbellcal,35.225000000000001,14,0.535714,14.286000,0,0,47.266000,96
BlueOak,umbellcal,47.238999999999997,14,0.607143,12.014000,0,0,47.266000,93
BlueOak,umbellcal,48.323,14,0.678571,1.084000,0,3,47.266000,47
BlueOak,umbellcal,48.792999999999999,14,0.750000,0.470000,0,4,47.266000,43
BlueOak,umbellcal,49.228000000000002,14,0.821429,0.435000,2,4,47.266000,50
BlueOak,umbellcal,49.290999999999997,14,0.892857,0.063000,2,4,47.266000,94
BlueOak,umbellcal,49.325000000000003,14,0.964286,0.034000,2,3,47.266000,91
EmersonOaks,artcal,1.673,90,0.005556,1.673000,0,5,48.754000,72
EmersonOaks,artcal,1.802,90,0.016667,0.129000,0,5,48.754000,4
EmersonOaks,artcal,2.0329999999999999,90,0.027778,0.231000,1,8,48.754000,78
EmersonOaks,artcal,2.0720000000000001,90,0.038889,0.039000,1,8,48.754000,90
EmersonOaks,artcal,2.2290000000000001,90,0.050000,0.157000,0,10,48.754000,7
EmersonOaks,artcal,4.8689999999999998,90,0.150000,1.129000,0,1,48.754000,90
EmersonOaks,artcal,5.8319999999999999,90,0.161111,0.963000,0,4,48.754000,59
EmersonOaks,artcal,6.1929999999999996,90,0.172222,0.361000,0,3,48.754000,80
EmersonOaks,artcal,6.3070000000000004,90,0.183333,0.114000,0,3,48.754000,93
EmersonOaks,artcal,6.7939999999999996,90,0.194444,0.487000,0,3,48.754000,9
EmersonOaks,artcal,7.835,90,0.205556,1.041000,0,2,48.754000,91
EmersonOaks,artcal,8.2609999999999992,90,0.216667,0.426000,0,2,48.754000,52
EmersonOaks,artcal,8.8149999999999995,90,0.227778,0.554000,0,3,48.754000,83
EmersonOaks,artcal,9.8119999999999994,90,0.238889,0.997000,0,2,48.754000,72
EmersonOaks,artcal,10.23,90,0.250000,0.418000,0,1,48.754000,83
EmersonOaks,artcal,11.45,90,0.261111,1.220000,0,0,48.754000,96
EmersonOaks,artcal,12.693,90,0.272222,1.243000,0,0,48.754000,90
EmersonOaks,artcal,14.241,90,0.283333,1.548000,0,1,48.754000,53
EmersonOaks,artcal,14.81,90,0.294444,0.569000,0,1,48.754000,87
EmersonOaks,artcal,16.338000000000001,90,0.305556,1.528000,0,2,48.754000,78
EmersonOaks,artcal,16.887,90,0.316667,0.549000,0,2,48.754000,94
EmersonOaks,artcal,17.213999999999999,90,0.327778,0.327000,0,2,48.754000,90
EmersonOaks,artcal,18.725999999999999,90,0.338889,1.512000,0,0,48.754000,91
EmersonOaks,artcal,19.800999999999998,90,0.350000,1.075000,0,2,48.754000,86
EmersonOaks,artcal,20.135999999999999,90,0.361111,0.335000,0,2,48.754000,78
EmersonOaks,artcal,20.507000000000001,90,0.372222,0.371000,0,3,48.754000,56
EmersonOaks,artcal,21.245999999999999,90,0.383333,0.739000,0,2,48.754000,97
EmersonOaks,artcal,21.978000000000002,90,0.394444,0.732000,0,2,48.754000,97
EmersonOaks,artcal,22.314,90,0.405556,0.336000,0,2,48.754000,87
EmersonOaks,artcal,23.140999999999998,90,0.416667,0.827000,0,3,48.754000,53
EmersonOaks,artcal,23.798999999999999,90,0.427778,0.658000,0,2,48.754000,90
EmersonOaks,artcal,24.033000000000001,90,0.438889,0.234000,0,3,48.754000,97
EmersonOaks,artcal,24.803000000000001,90,0.450000,0.770000,0,2,48.754000,35
EmersonOaks,artcal,25.135999999999999,90,0.461111,0.333000,0,2,48.754000,94
EmersonOaks,artcal,25.948,90,0.472222,0.812000,0,2,48.754000,96
EmersonOaks,artcal,26.875,90,0.483333,0.927000,0,2,48.754000,92
EmersonOaks,artcal,27.312999999999999,90,0.494444,0.438000,0,2,48.754000,70
EmersonOaks,artcal,27.901,90,0.505556,0.588000,0,2,48.754000,97
EmersonOaks,artcal,28.872,90,0.516667,0.971000,0,3,48.754000,97
EmersonOaks,artcal,29.195,90,0.527778,0.323000,0,2,48.754000,94
EmersonOaks,artcal,29.608000000000001,90,0.538889,0.413000,0,2,48.754000,72
EmersonOaks,artcal,31.163,90,0.550000,1.555000,0,0,48.754000,68
EmersonOaks,artcal,32.387999999999998,90,0.561111,1.225000,0,0,48.754000,90
EmersonOaks,artcal,35.159999999999997,90,0.572222,2.772000,0,0,48.754000,94
EmersonOaks,artcal,36.249000000000002,90,0.583333,1.089000,0,0,48.754000,74
EmersonOaks,artcal,37.863999999999997,90,0.594444,1.615000,0,0,48.754000,96
EmersonOaks,artcal,42.206000000000003,90,0.605556,4.342000,0,2,48.754000,47
EmersonOaks,artcal,42.515999999999998,90,0.616667,0.310000,0,2,48.754000,64
EmersonOaks,artcal,42.896000000000001,90,0.627778,0.380000,0,2,48.754000,53
EmersonOaks,artcal,44.209000000000003,90,0.638889,1.313000,0,1,48.754000,58
EmersonOaks,artcal,44.831000000000003,90,0.650000,0.622000,0,3,48.754000,64
EmersonOaks,artcal,45.576999999999998,90,0.661111,0.746000,0,4,48.754000,96
EmersonOaks,artcal,45.786000000000001,90,0.672222,0.209000,0,5,48.754000,95
EmersonOaks,artcal,46.220999999999997,90,0.683333,0.435000,0,7,48.754000,76
EmersonOaks,artcal,46.326999999999998,90,0.694444,0.106000,0,8,48.754000,50
EmersonOaks,artcal,46.637999999999998,90,0.705556,0.311000,0,10,48.754000,76
EmersonOaks,artcal,46.87,90,0.716667,0.232000,0,12,48.754000,78
EmersonOaks,artcal,47.008000000000003,90,0.727778,0.138000,0,12,48.754000,81
EmersonOaks,artcal,47.155999999999999,90,0.738889,0.148000,1,13,48.754000,93
EmersonOaks,artcal,47.244,90,0.750000,0.088000,2,13,48.754000,90
EmersonOaks,artcal,47.34,90,0.761111,0.096000,1,12,48.754000,87
EmersonOaks,artcal,47.456000000000003,90,0.772222,0.116000,1,13,48.754000,86
EmersonOaks,artcal,47.542999999999999,90,0.783333,0.087000,1,13,48.754000,60
EmersonOaks,artcal,47.694000000000003,90,0.794444,0.151000,1,13,48.754000,53
EmersonOaks,artcal,47.746000000000002,90,0.805556,0.052000,1,14,48.754000,60
EmersonOaks,artcal,47.856000000000002,90,0.816667,0.110000,0,15,48.754000,97
EmersonOaks,artcal,48.067999999999998,90,0.827778,0.212000,0,13,48.754000,53
EmersonOaks,artcal,48.225000000000001,90,0.838889,0.157000,0,12,48.754000,60
EmersonOaks,artcal,48.36,90,0.850000,0.135000,0,12,48.754000,64
EmersonOaks,artcal,48.670999999999999,90,0.861111,0.311000,1,12,48.754000,50
EmersonOaks,artcal,48.715000000000003,90,0.872222,0.044000,1,12,48.754000,96
EmersonOaks,artcal,48.826999999999998,90,0.883333,0.112000,0,11,48.754000,89
EmersonOaks,artcal,49.256999999999998,90,0.894444,0.430000,1,11,48.754000,86
EmersonOaks,artcal,49.298999999999999,90,0.905556,0.042000,1,11,48.754000,72
EmersonOaks,artcal,49.423000000000002,90,0.916667,0.124000,0,11,48.754000,38
EmersonOaks,artcal,49.561999999999998,90,0.927778,0.139000,0,12,48.754000,58
EmersonOaks,artcal,49.698,90,0.938889,0.136000,0,11,48.754000,96
EmersonOaks,artcal,49.837000000000003,90,0.950000,0.139000,0,9,48.754000,97
EmersonOaks,artcal,50.100999999999999,90,0.961111,0.264000,0,9,48.754000,25
EmersonOaks,artcal,50.206000000000003,90,0.972222,0.105000,0,9,48.754000,22
EmersonOaks,artcal,50.317999999999998,90,0.983333,0.112000,0,7,48.754000,98
EmersonOaks,artcal,50.427,90,0.994444,0.109000,0,6,48.754000,86
EmersonOaks,blk,2.4500000000000002,90,0.061111,0.221000,0,10,48.754000,25
EmersonOaks,blk,2.8359999999999999,90,0.072222,0.386000,0,10,48.754000,5
EmersonOaks,blk,2.9380000000000002,90,0.083333,0.102000,1,10,48.754000,83
EmersonOaks,blk,3.016,90,0.094444,0.078000,1,10,48.754000,91
EmersonOaks,blk,3.157,90,0.105556,0.141000,1,8,48.754000,9
EmersonOaks,blk,3.2250000000000001,90,0.116667,0.068000,1,8,48.754000,78
EmersonOaks,blk,3.6139999999999999,90,0.127778,0.389000,0,6,48.754000,74
EmersonOaks,blk,3.74,90,0.138889,0.126000,0,6,48.754000,83
EmersonOaks,artcal,1.696,87,0.005747,1.696000,1,6,48.668000,38
EmersonOaks,artcal,1.7869999999999999,87,0.017241,0.091000,1,6,48.668000,9
EmersonOaks,artcal,1.907,87,0.028736,0.120000,0,7,48.668000,10
EmersonOaks,artcal,2.0270000000000001,87,0.040230,0.120000,1,8,48.668000,83
EmersonOaks,artcal,2.0680000000000001,87,0.051724,0.041000,1,8,48.668000,86
EmersonOaks,artcal,2.2160000000000002,87,0.063218,0.148000,0,9,48.668000,7
EmersonOaks,artcal,2.4449999999999998,87,0.074713,0.229000,0,10,48.668000,16
EmersonOaks,artcal,2.8250000000000002,87,0.086207,0.380000,0,9,48.668000,7
EmersonOaks,artcal,3.0150000000000001,87,0.097701,0.190000,0,8,48.668000,91
EmersonOaks,artcal,3.16,87,0.109195,0.145000,1,6,48.668000,10
EmersonOaks,artcal,3.218,87,0.120690,0.058000,1,5,48.668000,78
EmersonOaks,artcal,3.742,87,0.132184,0.524000,0,4,48.668000,83
EmersonOaks,artcal,4.8659999999999997,87,0.143678,1.124000,0,0,48.668000,90
EmersonOaks,artcal,6.194,87,0.155172,1.328000,0,2,48.668000,86
EmersonOaks,artcal,6.3159999999999998,87,0.166667,0.122000,0,2,48.668000,53
EmersonOaks,artcal,6.8,87,0.178161,0.484000,0,3,48.668000,33
EmersonOaks,artcal,7.4930000000000003,87,0.189655,0.693000,0,3,48.668000,87
EmersonOaks,artcal,7.8410000000000002,87,0.201149,0.348000,0,3,48.668000,91
EmersonOaks,artcal,8.2989999999999995,87,0.212644,0.458000,0,3,48.668000,32
EmersonOaks,artcal,8.8179999999999996,87,0.224138,0.519000,0,2,48.668000,86
EmersonOaks,artcal,10.220000000000001,87,0.235632,1.402000,0,1,48.668000,83
EmersonOaks,artcal,10.925000000000001,87,0.247126,0.705000,0,3,48.668000,59
EmersonOaks,artcal,11.221,87,0.258621,0.296000,0,2,48.668000,74
EmersonOaks,artcal,11.465,87,0.270115,0.244000,0,2,48.668000,97
EmersonOaks,artcal,16.896999999999998,87,0.281609,5.432000,0,1,48.668000,95
EmersonOaks,artcal,17.228999999999999,87,0.293103,0.332000,0,1,48.668000,90
EmersonOaks,artcal,18.724,87,0.304598,1.495000,0,0,48.668000,91
EmersonOaks,artcal,21.242000000000001,87,0.316092,2.518000,0,1,48.668000,97
EmersonOaks,artcal,21.934999999999999,87,0.327586,0.693000,0,1,48.668000,94
EmersonOaks,artcal,24.03,87,0.339080,2.095000,0,2,48.668000,96
EmersonOaks,artcal,24.405999999999999,87,0.350575,0.376000,0,3,48.668000,87
EmersonOaks,artcal,24.800999999999998,87,0.362069,0.395000,0,3,48.668000,83
EmersonOaks,artcal,25.155999999999999,87,0.373563,0.355000,0,3,48.668000,87
EmersonOaks,artcal,25.895,87,0.385057,0.739000,0,2,48.668000,96
EmersonOaks,artcal,26.875,87,0.396552,0.980000,0,3,48.668000,95
EmersonOaks,artcal,27.141999999999999,87,0.408046,0.267000,0,3,48.668000,81
EmersonOaks,artcal,27.42,87,0.419540,0.278000,0,3,48.668000,93
EmersonOaks,artcal,27.917999999999999,87,0.431034,0.498000,0,3,48.668000,95
EmersonOaks,artcal,28.861999999999998,87,0.442529,0.944000,0,3,48.668000,97
EmersonOaks,artcal,29.224,87,0.454023,0.362000,0,2,48.668000,94
EmersonOaks,artcal,29.757000000000001,87,0.465517,0.533000,0,2,48.668000,59
EmersonOaks,artcal,31.204000000000001,87,0.477011,1.447000,0,1,48.668000,87
EmersonOaks,artcal,31.748000000000001,87,0.488506,0.544000,0,2,48.668000,91
EmersonOaks,artcal,32.390999999999998,87,0.500000,0.643000,0,1,48.668000,93
EmersonOaks,artcal,34.997999999999998,87,0.511494,2.607000,0,1,48.668000,96
EmersonOaks,artcal,35.197000000000003,87,0.522989,0.199000,0,1,48.668000,86
EmersonOaks,artcal,36.238,87,0.534483,1.041000,0,0,48.668000,59
EmersonOaks,artcal,37.869,87,0.545977,1.631000,0,0,48.668000,96
EmersonOaks,artcal,42.87,87,0.557471,5.001000,0,2,48.668000,64
EmersonOaks,artcal,43.307000000000002,87,0.568966,0.437000,0,2,48.668000,50
EmersonOaks,artcal,43.524999999999999,87,0.580460,0.218000,0,2,48.668000,72
EmersonOaks,artcal,44.722000000000001,87,0.591954,1.197000,0,1,48.668000,47
EmersonOaks,artcal,45.570999999999998,87,0.603448,0.849000,0,4,48.668000,93
EmersonOaks,artcal,45.781999999999996,87,0.614943,0.211000,0,5,48.668000,95
EmersonOaks,artcal,46.195999999999998,87,0.626437,0.414000,0,9,48.668000,90
EmersonOaks,artcal,46.405000000000001,87,0.637931,0.209000,0,12,48.668000,72
EmersonOaks,artcal,46.637999999999998,87,0.649425,0.233000,1,13,48.668000,58
EmersonOaks,artcal,46.726999999999997,87,0.660920,0.089000,1,14,48.668000,47
EmersonOaks,artcal,46.859000000000002,87,0.672414,0.132000,1,14,48.668000,55
EmersonOaks,artcal,46.927999999999997,87,0.683908,0.069000,2,14,48.668000,38
EmersonOaks,artcal,46.991,87,0.695402,0.063000,1,14,48.668000,93
EmersonOaks,artcal,47.134,87,0.706897,0.143000,1,15,48.668000,52
EmersonOaks,artcal,47.216999999999999,87,0.718391,0.083000,2,14,48.668000,90
EmersonOaks,artcal,47.283000000000001,87,0.729885,0.066000,2,15,48.668000,46
EmersonOaks,artcal,47.323,87,0.741379,0.040000,2,15,48.668000,58
EmersonOaks,artcal,47.42,87,0.752874,0.097000,1,15,48.668000,50
EmersonOaks,artcal,47.521999999999998,87,0.764368,0.102000,0,15,48.668000,70
EmersonOaks,artcal,47.683,87,0.775862,0.161000,0,15,48.668000,70
EmersonOaks,artcal,47.792000000000002,87,0.787356,0.109000,0,15,48.668000,97
EmersonOaks,artcal,48.061,87,0.798851,0.269000,0,14,48.668000,53
EmersonOaks,artcal,48.223999999999997,87,0.810345,0.163000,0,14,48.668000,81
EmersonOaks,artcal,48.353000000000002,87,0.821839,0.129000,0,14,48.668000,87
EmersonOaks,artcal,48.670999999999999,87,0.833333,0.318000,1,14,48.668000,83
EmersonOaks,artcal,48.713000000000001,87,0.844828,0.042000,1,13,48.668000,96
EmersonOaks,artcal,48.823999999999998,87,0.856322,0.111000,0,12,48.668000,90
EmersonOaks,artcal,49.051000000000002,87,0.867816,0.227000,1,14,48.668000,50
EmersonOaks,artcal,49.142000000000003,87,0.879310,0.091000,2,14,48.668000,95
EmersonOaks,artcal,49.219000000000001,87,0.890805,0.077000,3,14,48.668000,93
EmersonOaks,artcal,49.250999999999998,87,0.902299,0.032000,2,13,48.668000,80
EmersonOaks,artcal,49.296999999999997,87,0.913793,0.046000,2,13,48.668000,72
EmersonOaks,artcal,49.405999999999999,87,0.925287,0.109000,0,14,48.668000,90
EmersonOaks,artcal,49.56,87,0.936782,0.154000,0,14,48.668000,58
EmersonOaks,artcal,49.845999999999997,87,0.948276,0.286000,1,11,48.668000,92
EmersonOaks,artcal,49.933999999999997,87,0.959770,0.088000,1,11,48.668000,93
EmersonOaks,artcal,50.121000000000002,87,0.971264,0.187000,0,10,48.668000,10
EmersonOaks,artcal,50.305,87,0.982759,0.184000,1,6,48.668000,95
EmersonOaks,artcal,50.363999999999997,87,0.994253,0.059000,1,6,48.668000,78
EmersonOaks,artcal,1.7070000000000001,73,0.006849,1.707000,0,5,48.511000,9
EmersonOaks,artcal,1.81,73,0.020548,0.103000,0,5,48.511000,7
EmersonOaks,artcal,1.9630000000000001,73,0.034247,0.153000,1,6,48.511000,58
EmersonOaks,artcal,2.0329999999999999,73,0.047945,0.070000,2,7,48.511000,72
EmersonOaks,artcal,2.073,73,0.061644,0.040000,1,7,48.511000,90
EmersonOaks,artcal,2.2360000000000002,73,0.075342,0.163000,0,8,48.511000,7
EmersonOaks,artcal,2.843,73,0.089041,0.607000,0,8,48.511000,91
EmersonOaks,artcal,3.0169999999999999,73,0.102740,0.174000,0,7,48.511000,91
EmersonOaks,artcal,3.1589999999999998,73,0.116438,0.142000,0,5,48.511000,11
EmersonOaks,artcal,3.4180000000000001,73,0.130137,0.259000,0,4,48.511000,64
EmersonOaks,artcal,3.7370000000000001,73,0.143836,0.319000,0,4,48.511000,83
EmersonOaks,artcal,4.87,73,0.157534,1.133000,0,1,48.511000,90
EmersonOaks,artcal,5.8540000000000001,73,0.171233,0.984000,0,4,48.511000,59
EmersonOaks,artcal,6.1970000000000001,73,0.184932,0.343000,0,3,48.511000,90
EmersonOaks,artcal,6.3159999999999998,73,0.198630,0.119000,0,3,48.511000,43
EmersonOaks,artcal,6.8029999999999999,73,0.212329,0.487000,0,3,48.511000,25
EmersonOaks,artcal,7.851,73,0.226027,1.048000,0,2,48.511000,90
EmersonOaks,artcal,8.2590000000000003,73,0.239726,0.408000,0,2,48.511000,50
EmersonOaks,artcal,8.8109999999999999,73,0.253425,0.552000,0,2,48.511000,83
EmersonOaks,artcal,9.8230000000000004,73,0.267123,1.012000,0,1,48.511000,40
EmersonOaks,artcal,10.391,73,0.280822,0.568000,0,3,48.511000,64
EmersonOaks,artcal,10.952,73,0.294521,0.561000,0,3,48.511000,83
EmersonOaks,artcal,11.234,73,0.308219,0.282000,0,3,48.511000,64
EmersonOaks,artcal,11.679,73,0.321918,0.445000,0,3,48.511000,17
EmersonOaks,artcal,12.673,73,0.335616,0.994000,0,1,48.511000,86
EmersonOaks,artcal,16.899000000000001,73,0.349315,4.226000,0,0,48.511000,90
EmersonOaks,artcal,18.8,73,0.363014,1.901000,0,0,48.511000,83
EmersonOaks,artcal,21.245999999999999,73,0.376712,2.446000,0,1,48.511000,96
EmersonOaks,artcal,21.957000000000001,73,0.390411,0.711000,0,1,48.511000,97
EmersonOaks,artcal,24.035,73,0.404110,2.078000,0,0,48.511000,91
EmersonOaks,artcal,25.164000000000001,73,0.417808,1.129000,0,1,48.511000,91
EmersonOaks,artcal,25.940999999999999,73,0.431507,0.777000,0,2,48.511000,96
EmersonOaks,artcal,26.888999999999999,73,0.445205,0.948000,0,2,48.511000,90
EmersonOaks,artcal,27.449000000000002,73,0.458904,0.560000,0,2,48.511000,91
EmersonOaks,artcal,27.945,73,0.472603,0.496000,0,2,48.511000,94
EmersonOaks,artcal,28.917999999999999,73,0.486301,0.973000,0,3,48.511000,97
EmersonOaks,artcal,29.266999999999999,73,0.500000,0.349000,0,2,48.511000,91
EmersonOaks,artcal,29.844000000000001,73,0.513699,0.577000,0,2,48.511000,94
EmersonOaks,artcal,31.221,73,0.527397,1.377000,0,0,48.511000,94
EmersonOaks,artcal,32.415999999999997,73,0.541096,1.195000,0,0,48.511000,89
EmersonOaks,artcal,35.036000000000001,73,0.554795,2.620000,0,1,48.511000,83
EmersonOaks,artcal,35.313000000000002,73,0.568493,0.277000,0,2,48.511000,87
