rt_bin,precursor_mz,rt_seconds,log10_ms1_height,ms1_n_peaks,ms2_n_peaks,ms2_log10_total_intensity,ms2_log10_max_intensity,ms2_frac_top3,n_samples_detected,log10_mean_detected_intensity,log10_max_detected_intensity,confidence_exact
43,167.07661,262.02,4.253822,10,71,5.675262,4.994880,0.326829,6,2.556154,3.176591,0.587
43,193.15704,262.04,4.682957,7,38,6.519617,6.365946,0.889266,11,3.205305,3.512459,0.101
43,369.14352,262.05,4.067443,12,17,5.055770,4.363527,0.487510,12,2.160142,2.761631,0.070
43,567.20674,262.07,3.959232,10,21,5.286176,4.587369,0.505927,10,2.341410,2.736456,0.039
43,589.20671,262.10,4.392521,3,19,5.428597,5.026491,0.650846,14,2.384366,3.030637,0.038
43,333.09081,262.11,3.760649,2,96,6.611850,5.974381,0.371379,5,2.287545,2.595796,0.057
43,595.23527,262.15,3.909074,7,15,5.387050,5.234589,0.821895,11,2.458034,2.889018,0.057
43,245.14777,262.23,3.802021,3,9,4.507062,3.991253,0.664961,18,1.757974,2.466482,0.035
43,611.21407,262.23,4.038223,2,31,5.714196,5.391095,0.676357,8,2.447837,2.665945,0.091
43,437.10386,262.23,3.773274,4,4,4.494017,4.345851,0.934594,14,1.783187,2.466059,0.051
43,209.08775,262.28,4.889638,5,17,5.404699,5.026491,0.687665,11,3.125402,3.632193,0.023
43,656.23782,262.32,4.674586,3,17,5.416982,5.026491,0.668487,19,2.363696,3.320056,0.007
43,295.11576,262.35,4.503927,5,48,6.189154,5.252958,0.255419,7,2.930544,3.288727,0.149
43,441.15255,262.41,5.314920,8,17,5.412296,5.026491,0.675740,11,3.275588,4.008387,0.262
43,207.13558,262.43,3.755799,4,38,6.463333,6.244387,0.732418,4,2.205599,2.551762,0.056
43,391.13619,262.43,3.759743,6,62,5.885382,4.881437,0.244222,11,2.456361,2.698144,0.126
43,327.15631,262.43,5.189209,5,33,5.403103,4.587665,0.323541,10,3.709142,4.018511,0.046
43,345.16788,262.43,4.011147,2,21,5.222566,4.334230,0.373188,8,2.407107,2.725693,0.113
43,371.1097,262.43,4.271377,2,45,5.847232,5.255780,0.406997,7,2.397517,3.070855,0.212
43,457.23359,261.90,4.213252,6177,36,6.575046,6.409041,0.827853,5,2.460369,2.739889,0.056
43,542.25059,262.43,4.491081,3,32,5.421826,4.587665,0.309889,11,2.904375,3.235704,0.047
43,371.15004,262.43,4.141763,6,30,5.638835,4.993549,0.503412,2,2.540078,2.632747,0.056
43,627.13025,262.43,4.745543,7,22,5.339235,4.958010,0.581923,6,3.051229,3.423255,0.023
43,485.23316,262.43,4.223755,6920,74,5.963407,5.132807,0.288166,3,2.644203,2.898485,0.063
43,499.20838,262.43,4.919235,6,61,6.439913,6.197407,0.696655,13,3.247253,3.636196,0.130
43,547.2132,262.43,3.876102,2,20,5.206347,4.334230,0.387389,7,2.092697,2.559439,0.103
43,261.08518,262.46,4.549126,5,17,5.416982,5.026491,0.668487,8,2.583305,3.205471,0.162
43,267.13236,262.46,3.840671,4,20,5.158830,4.792681,0.655449,5,2.062631,2.392392,0.022
43,285.12664,262.46,3.816374,4,15,4.877952,4.363527,0.639315,5,1.960305,2.398551,0.068
43,600.28382,262.46,4.750045,5,18,5.150980,4.792681,0.667404,8,2.737225,3.352241,0.227
43,653.21383,262.47,3.797406,6,34,5.938693,5.434214,0.556879,14,2.598350,2.869737,0.081
43,534.15617,262.50,4.405346,6,24,5.220646,4.562664,0.457295,18,2.461740,3.156336,0.224
43,537.22463,262.50,4.155336,17,7,5.563795,5.506806,0.962941,12,2.615912,3.195761,0.076
43,201.16163,262.52,4.334856,5,48,5.926525,5.233121,0.536155,6,2.990689,3.320264,0.059
43,479.1116,262.51,5.250176,2,81,6.400355,5.897812,0.492563,13,3.654476,4.022681,0.129
43,279.09647,262.53,4.528274,5,17,5.416982,5.026491,0.668487,6,2.714173,3.209353,0.088
43,673.24255,262.55,4.828080,7,41,6.008962,5.434365,0.555383,13,3.353705,3.680034,0.156
43,737.27276,262.61,3.868644,16,21,5.341705,4.587665,0.372673,12,2.318783,2.753201,0.057
43,593.21482,262.62,4.180126,4,35,5.421649,4.670010,0.340074,11,2.474832,2.864726,0.563
43,504.1664,262.62,4.053078,2,18,4.890426,4.149245,0.481864,12,2.236314,2.947641,0.071
43,293.13473,262.64,3.714749,2,29,5.339318,4.387692,0.304964,10,2.148520,2.498330,0.016
43,289.04712,262.66,4.048053,6,63,6.503229,6.005753,0.492124,7,2.439613,2.681597,0.089
43,249.12023,262.66,4.871515,3,18,5.392157,5.026491,0.707812,12,2.922291,3.526670,0.061
43,494.25335,262.70,4.233250,26,83,6.516173,5.832666,0.349697,16,2.580050,2.989947,0.126
43,537.20315,262.72,4.152594,5,57,6.472141,5.961328,0.523598,11,3.127512,3.263421,0.205
43,537.19867,262.96,4.255996,7286,18,5.135775,4.724088,0.611225,6,2.334787,2.908669,0.050
43,535.20548,262.74,3.889582,5,26,5.351447,4.587665,0.364405,14,2.296608,2.659267,0.196
43,608.40456,262.78,4.954435,4,16,5.066460,4.792681,0.663912,4,3.026827,3.571995,0.083
43,401.15408,262.81,4.366796,11,16,5.232267,4.923677,0.713292,11,2.936739,3.280518,0.256
43,352.1936,262.84,3.705350,3,19,5.526333,5.171404,0.740046,12,1.649199,2.363839,0.211
43,325.08965,262.84,4.340642,3,42,5.809613,4.890893,0.344377,9,2.903159,3.236114,0.057
43,588.25699,262.84,4.143015,7,28,5.599708,5.135913,0.572036,13,2.534469,2.854379,0.215
43,195.173,262.96,3.707826,2,37,5.602489,4.737516,0.344368,8,2.038536,2.422615,0.112
43,436.21271,262.96,3.935406,8,29,5.457378,5.146257,0.670706,4,2.288036,2.648631,0.113
43,507.27099,262.96,3.941909,4,25,5.224762,4.333805,0.341419,12,2.146784,2.591176,0.285
43,277.10195,262.96,5.435048,3,79,6.624180,5.961328,0.368943,4,4.076326,4.598647,0.175
43,357.1439,262.98,4.129690,3404,18,5.457925,5.280121,0.783914,14,2.308526,2.827516,0.031
43,375.23533,263.01,3.896251,7,25,5.071847,4.219430,0.349200,11,2.093593,2.500499,0.027
43,263.1217,263.02,5.268344,5,64,6.957703,6.638146,0.646853,9,3.771386,4.215110,0.115
43,355.1268,262.45,3.807061,3286,8,4.713655,4.488087,0.780205,10,2.100380,2.390836,0.026
43,311.17942,263.15,4.007321,2,83,6.404822,5.391095,0.252961,11,2.600862,3.070862,0.018
43,523.21906,263.16,4.086360,12,57,6.434273,6.022337,0.565996,19,2.332358,2.803676,0.129
43,717.26664,263.17,3.746945,4,14,4.559280,3.902623,0.453705,18,1.899038,2.315415,0.135
43,620.28693,263.17,3.803047,2,49,6.342544,5.919566,0.580112,15,2.164945,2.502810,0.035
43,439.1698,263.23,4.297542,5,10,4.801008,4.455667,0.704880,10,2.158042,2.953842,0.090
43,553.21718,263.23,4.111934,9,27,5.553535,5.171404,0.695115,12,2.403896,2.795987,0.045
43,341.07713,263.25,4.161368,5,10,5.364962,5.233110,0.870849,13,2.392752,2.964679,0.049
43,359.08816,263.27,4.266467,7,10,4.812746,4.455667,0.686082,12,2.447418,3.017053,0.052
43,477.19081,263.33,3.946305,6,32,5.762795,4.994465,0.372647,16,2.246233,2.658838,0.160
43,853.24329,263.33,4.129690,5,28,5.724051,5.152362,0.512739,12,2.397921,2.848785,0.327
43,209.1142,263.39,4.163758,2,68,6.622269,6.281994,0.614234,11,2.847768,3.056862,0.202
43,295.11598,263.39,4.545307,4,58,6.274947,5.250883,0.227978,11,3.338771,3.585028,0.041
43,213.08812,263.49,4.902547,8446,33,5.671548,4.778634,0.359079,4,3.483769,3.936278,0.160
43,233.15085,263.49,3.835944,2,46,6.942878,6.638146,0.669315,4,2.537324,2.657175,0.190
43,179.07054,261.37,3.779308,6901,5,4.542078,4.351064,0.909860,10,2.160061,2.519217,0.155
43,519.19545,262.96,3.937769,7366,64,5.906387,5.182130,0.334296,7,2.509911,2.725436,0.029
43,207.10801,263.51,3.826334,3316,11,4.802848,4.554590,0.788263,9,2.097830,2.459915,0.038
43,361.17593,263.52,3.810703,5,7,4.216694,3.679519,0.597333,5,2.081779,2.517605,0.202
43,375.15549,263.52,4.421933,4,17,5.769423,5.506806,0.838582,12,2.708901,3.215425,0.123
43,301.08092,263.52,3.729570,6,18,5.764816,5.506806,0.847525,6,1.685323,2.364081,0.158
43,343.16405,263.52,3.834675,2932,23,5.138531,4.554256,0.458341,8,2.261967,2.492079,0.014
43,331.16297,263.60,4.854063,9,16,5.415645,5.233110,0.774927,12,3.395046,3.559458,0.060
43,171.07905,263.62,4.586700,18,84,6.354569,5.264796,0.213972,12,3.521228,3.694202,0.049
43,378.15051,263.63,4.495822,11,43,5.901311,5.135913,0.327668,11,3.214202,3.356639,0.142
43,197.09682,263.67,4.734079,5,17,5.617787,5.008495,0.517471,6,3.081936,3.433745,0.065
43,337.12359,263.68,5.679246,13,45,6.717663,6.536260,0.806321,11,4.523207,4.660373,0.108
43,711.19153,263.69,4.191451,9,45,5.983804,5.171404,0.346209,8,2.856408,3.117909,0.033
43,690.26811,263.71,5.345178,4,37,5.969840,5.422892,0.509134,12,4.087504,4.301944,0.064
43,213.08875,263.75,4.981819,6,39,5.926655,5.152362,0.335257,12,3.791860,4.025947,0.121
43,259.09337,263.75,5.724030,2,47,5.895776,4.890893,0.282404,12,4.665522,4.811860,0.003
43,241.08371,263.76,4.960994,3,51,5.948538,5.169467,0.394667,16,3.629325,3.974318,0.345
43,313.15372,263.76,4.018284,4,24,5.140892,4.554590,0.531762,12,2.473394,2.755464,0.133
43,543.23794,263.78,4.374382,14,29,5.914143,4.890893,0.276797,9,2.842745,3.113338,0.383
43,401.16884,263.80,4.766785,7,32,5.473543,5.026491,0.515296,11,3.296088,3.475122,0.034
43,562.22351,263.83,3.724931,5,42,5.856594,4.890893,0.309067,8,2.154522,2.614452,0.075
43,415.15009,263.89,3.713659,11,11,5.388156,5.280121,0.911603,17,2.038572,2.469978,0.140
43,389.17064,263.90,4.538699,4,44,6.119293,5.333589,0.422663,18,2.563112,3.245965,0.095
43,337.10452,263.95,4.369030,8,35,6.156249,5.846745,0.673461,10,2.470497,3.206446,0.016
43,319.11331,263.97,4.650793,8,37,6.289288,6.067735,0.738759,11,3.583708,3.739090,0.016
44,619.22012,264.01,4.283753,4,33,5.498978,5.234589,0.652853,12,2.339969,3.027007,0.042
44,301.1006,264.02,5.349472,4,26,5.712324,5.180888,0.524326,5,3.927678,4.313795,0.019
44,231.09917,264.02,4.961658,4,39,6.523191,6.332330,0.775824,10,3.773161,3.952180,0.238
44,311.12278,264.02,4.183839,4,65,6.410535,5.863092,0.447060,5,2.371574,2.883785,0.018
44,434.19787,264.02,3.758003,2,21,5.113623,4.520782,0.548860,4,1.907468,2.440200,0.073
44,680.30204,264.03,3.953518,4,23,5.254891,4.933091,0.642070,15,1.793989,2.435126,0.129
44,253.17754,264.12,3.810501,2,27,5.224469,4.782361,0.598278,5,2.314848,2.637548,0.174
44,221.18784,264.12,4.074451,3,28,6.618570,6.362854,0.729117,10,2.496975,3.131393,0.036
44,363.11967,264.13,4.161967,9,10,4.806059,4.562727,0.786692,12,2.211670,2.843337,0.178
44,261.10895,264.16,6.033424,3,26,6.690334,6.632628,0.924392,11,5.061183,5.262248,0.213
44,538.28125,264.16,3.861654,3,56,6.600778,6.252479,0.616581,11,2.270965,2.675846,0.072
44,517.14883,264.17,5.749118,10,35,6.157180,5.846745,0.672020,12,3.999803,4.655654,0.019
44,890.26126,264.24,3.862310,3,56,5.940799,5.169467,0.348031,10,2.450395,2.873006,0.031
43,495.18917,263.49,3.777282,7465,58,6.082970,5.177969,0.255672,18,1.857894,2.521502,0.125
44,545.19651,264.28,3.972342,3,38,6.154996,5.510224,0.555052,10,2.302657,2.690041,0.260
44,578.15549,264.28,3.964919,2,49,6.191469,5.846745,0.621002,14,1.892876,2.609183,0.073
44,314.15721,264.32,3.734480,5,25,5.442147,4.817064,0.576589,20,2.125585,2.709602,0.083
44,312.14042,264.34,4.663889,3,33,5.816309,5.171404,0.412924,15,3.368809,3.628559,0.016
44,648.25976,264.35,3.699664,4,17,5.665222,5.152362,0.584826,11,2.166844,2.515273,0.323
44,435.19452,264.41,3.844042,2,20,5.359059,4.923677,0.635350,8,2.115566,2.545009,0.722
44,574.25419,264.44,4.044932,7,43,6.180822,5.833912,0.570299,10,2.288979,2.712175,0.121
44,539.13243,264.45,4.770557,3,37,6.163522,5.846745,0.662277,12,3.041769,3.667826,0.059
44,152.06143,264.46,4.005609,4,72,6.283244,5.242762,0.217235,12,2.680465,2.942034,0.049
44,219.17101,265.07,4.799409,7731,68,6.696393,6.336073,0.585877,8,3.527550,3.695914,0.007
44,565.15029,264.50,4.687083,2,26,5.834266,5.047276,0.344823,11,3.111357,3.500344,0.264
44,625.24435,264.52,4.129690,3,17,5.226000,4.933091,0.686236,12,2.342507,2.895710,0.186
44,530.12449,264.54,3.932169,8603,65,6.790585,6.461853,0.634916,7,2.345498,2.688362,0.075
44,617.2539,264.55,4.044148,8,31,5.776694,5.240909,0.564854,12,2.275652,2.719776,0.243
44,416.16247,264.55,3.710879,4,13,5.478808,4.948787,0.537817,4,2.055655,2.399609,0.027
44,481.09591,264.55,4.229426,7647,19,5.467347,4.820611,0.522395,6,2.338112,2.820677,0.290
44,453.17133,264.56,3.744528,2,84,6.352472,5.403043,0.253319,6,1.590437,2.267752,0.150
44,685.27215,264.58,3.737670,4,25,5.680321,5.280121,0.687244,5,1.958206,2.530531,0.055
44,199.07288,264.59,4.774809,6,98,6.385099,5.248812,0.200981,13,3.471397,3.856793,0.103
44,487.22824,264.62,5.753430,7,49,6.182501,5.846745,0.633959,12,4.007816,4.506324,0.035
44,252.10198,264.62,4.515609,4,53,6.210996,5.718420,0.594959,11,2.779618,3.251434,0.053
44,499.13734,264.66,5.830781,6,46,6.174391,5.846745,0.645908,12,4.116567,4.719465,0.010
44,333.2006,264.67,5.498448,5,47,6.182202,5.846745,0.634395,15,3.620482,4.296789,0.019
44,317.07606,264.68,4.709185,2,14,5.480664,5.008495,0.644599,13,2.848946,3.411802,0.684
44,237.12415,264.68,3.900531,3,26,5.473089,5.059238,0.612412,9,2.433535,2.951247,0.004
44,467.22193,264.69,4.174351,6,42,6.776845,6.507351,0.729511,11,2.939722,3.083670,0.040
44,567.21412,264.69,4.117271,3,15,4.929205,4.219600,0.544149,11,1.954976,2.821620,0.127
44,375.08083,264.74,4.382557,6,58,6.373645,5.897812,0.523807,9,2.544430,3.212734,0.053
44,599.24276,264.82,4.056524,10,27,5.469300,4.817064,0.555339,18,2.104596,2.785332,0.260
44,489.17669,264.83,3.708846,3,13,4.882544,4.487804,0.663397,14,2.089208,2.519881,0.107
44,641.16252,264.96,4.946845,4,41,5.961231,5.240909,0.401406,12,3.240699,3.593874,0.086
44,355.12533,265.64,3.778441,3400,21,4.874062,4.018342,0.315825,8,2.174154,2.485579,0.358
44,672.30562,265.06,4.134496,3,24,5.600113,5.269038,0.755403,10,2.256521,2.782983,0.182
44,773.32119,265.06,4.521530,7,45,5.986342,5.718420,0.699575,12,2.872353,3.225621,0.069
44,296.14604,265.07,5.493319,10,38,6.654290,6.362283,0.696688,10,4.388376,4.603726,0.062
44,625.16986,265.07,4.894094,15,31,5.594540,4.991267,0.575863,11,3.161104,3.553177,0.030
44,319.14784,265.11,4.089905,7,16,5.227238,4.933091,0.684284,5,2.397772,2.773313,0.171
44,219.10861,265.14,4.979730,9,37,6.162857,5.846745,0.663292,12,3.293291,3.736389,0.016
44,579.18849,265.14,5.026942,4,29,5.938998,5.718420,0.780151,12,3.150003,3.686976,0.279
44,285.12252,265.21,3.911850,3,15,5.342330,5.178136,0.807410,9,2.433772,2.716708,0.145
44,465.24482,265.23,5.762003,5,49,6.183749,5.846745,0.632140,19,3.746123,4.483381,0.021
44,395.20084,265.25,4.095866,4,23,5.337817,4.817064,0.586948,12,2.186646,2.737733,0.047
44,175.14647,265.27,4.893762,4,50,6.745360,6.409041,0.655222,11,3.354184,3.758992,0.024
44,530.14643,265.28,4.025306,6,29,6.145170,5.846745,0.690862,11,2.516595,3.060111,0.072
44,373.13994,265.31,4.499550,2,16,5.879326,5.718420,0.895058,12,2.934209,3.365166,0.334
44,539.21931,265.31,4.034628,8,54,6.780036,6.461853,0.650527,9,2.616240,3.016543,0.153
44,354.18622,265.35,5.229938,5,23,5.670855,5.406243,0.797451,12,3.251903,3.934111,0.042
44,324.14137,265.36,3.852785,2,15,5.352574,5.060796,0.817101,11,2.354306,2.802342,0.138
44,553.22499,265.36,3.995635,9,33,5.497752,5.132807,0.652168,13,2.282003,2.648907,0.082
44,481.19733,265.40,3.979184,5,29,5.199566,4.351069,0.378056,12,1.945495,2.715434,0.105
44,265.14009,265.41,4.558349,2,85,6.305203,5.240909,0.192154,11,3.271179,3.482297,0.150
44,525.22501,265.45,4.305136,14,34,6.593928,6.398953,0.776644,15,2.901389,3.261750,0.066
44,157.10021,265.46,4.354108,5,55,6.187896,5.250883,0.238882,11,2.945784,3.269002,0.122
44,193.12067,265.51,4.000000,4,75,6.733325,6.394363,0.611558,11,2.305341,2.535395,0.042
44,359.13974,265.57,4.886434,5,16,5.227238,4.933091,0.684284,7,3.077015,3.590652,0.216
44,457.25496,265.59,4.164055,4,41,6.058706,5.681953,0.631462,11,2.519133,2.972043,0.015
44,191.10453,265.60,4.075547,7958,60,6.952990,6.638146,0.653911,2,2.819311,3.049674,0.314
44,355.09735,265.60,3.999087,7717,4,4.941835,4.641967,0.983221,6,2.224364,2.407369,0.168
44,401.15327,265.60,4.341039,6113,16,5.086931,4.751283,0.685092,3,2.643238,2.936808,0.055
44,503.1886,265.60,4.197281,13,46,6.605053,6.362854,0.747802,6,2.372186,2.896334,0.478
44,301.06173,265.61,4.254064,6,15,5.170851,4.751283,0.582879,10,2.248390,2.940044,0.057
44,579.21316,265.66,4.341237,4,73,6.409896,5.985206,0.492714,9,2.793869,3.164821,0.141
44,409.16163,265.67,4.295127,17,17,4.943789,4.273765,0.431774,12,2.385444,2.921185,0.012
44,159.11582,265.70,4.130334,4,35,5.565055,4.661873,0.336010,11,2.878890,3.164486,0.113
44,175.11036,265.75,4.539829,6,39,6.739943,6.451635,0.708794,11,3.141878,3.420955,0.105
44,219.13532,265.75,4.235781,5,108,6.342196,5.240909,0.172864,11,2.611788,3.015080,0.523
44,235.13062,265.75,4.400711,6,80,6.963657,6.638146,0.638045,11,2.990298,3.319126,0.135
44,577.15116,265.75,4.045714,3,24,5.424683,4.661873,0.370559,11,2.566898,2.796183,0.027
44,431.14518,265.75,4.216957,6,17,4.882387,4.018342,0.339639,12,2.352357,2.835248,0.227
44,315.13328,265.75,3.934801,4,33,6.011879,5.718420,0.737286,12,2.340418,2.647779,0.111
44,741.29521,265.76,4.040998,3,17,5.216018,4.933091,0.683322,12,2.357921,2.716840,0.050
44,173.13099,265.76,3.898835,6,60,6.209422,5.263635,0.231094,10,2.367039,2.793635,0.156
44,217.15688,265.76,4.244772,4,23,6.177633,5.938861,0.736895,10,3.227671,3.508444,0.019
44,463.11597,265.83,4.646992,5,19,4.951987,4.259208,0.507680,12,2.419365,3.128615,0.032
44,233.15168,265.84,4.105169,6,76,6.720855,6.362283,0.597686,9,2.915380,3.116869,0.043
44,513.11928,265.84,3.726238,9,12,5.470765,5.223651,0.796347,12,2.176073,2.699696,0.052
44,487.20975,265.87,3.953470,3,24,6.903664,6.638146,0.732562,6,2.296597,2.656309,0.009
44,499.22918,266.66,4.019532,7598,57,6.953433,6.638146,0.653245,10,2.348530,2.790816,0.045
44,773.28993,265.89,3.735040,6,73,6.874760,6.541337,0.628656,11,2.266535,2.606671,0.068
44,520.26864,265.94,4.666986,14,91,6.970378,6.638146,0.628247,11,3.353108,3.566555,0.038
44,833.3441,265.97,4.280806,6,13,4.821371,4.273765,0.541232,13,2.454930,2.920548,0.238
44,245.11345,265.99,5.525693,3,64,6.957732,6.638146,0.646810,11,4.024886,4.403357,0.061
44,485.23118,265.99,4.881385,11,57,6.949165,6.638146,0.659696,11,3.499360,3.738673,0.082
44,191.10506,266.03,4.622214,12,63,6.845978,6.541337,0.671729,10,3.231943,3.533271,0.079
44,217.11949,266.08,5.158061,5,63,6.957011,6.638146,0.647884,11,3.844644,4.127658,0.014
44,263.12356,266.08,5.593508,5,44,6.770860,6.451635,0.660089,11,4.073383,4.488647,0.130
44,480.23765,266.13,4.542576,14,64,6.953134,6.638146,0.653694,5,2.665604,3.215981,0.024
44,249.14655,266.13,4.213783,4,16,4.978055,4.135136,0.377077,4,2.486504,3.013793,0.035
44,480.24026,266.13,4.232234,4,53,6.862902,6.541337,0.646056,8,2.538371,2.901950,0.019
44,155.08455,266.13,4.178689,7,58,6.611372,6.281994,0.629841,9,2.746332,3.265035,0.018
44,241.07971,266.16,4.879555,2,28,5.607376,4.840073,0.438799,7,3.062761,3.902200,0.222
44,569.22555,266.16,3.920645,3524,9,4.463752,4.039364,0.590773,3,2.250406,2.570735,0.432
44,503.24171,266.13,3.871631,8529,52,6.786086,6.541337,0.763461,11,2.467710,2.711899,0.057
44,237.18238,266.28,4.782974,3,38,6.839150,6.541337,0.682375,11,3.507888,3.938956,0.022
